1777363245.545436277,
1777363419.838732923,,0.0,0.0,48040
1777363419.790972228,
1777363420.918541629,
1777363420.985818533,,0.0,0.0,48040
1777363422.027348937,
1777363422.121394570,,0.0,0.0,48040
1777363423.125774779,
1777363423.287378303,,0.0,0.0,48040
1777363424.267163269,
1777363424.403075556,,0.0,0.0,48040
1777363425.351913188,
1777363425.524147313,,0.0,0.0,48040
1777363426.438240300,
1777363426.670317542,,0.0,0.0,48040
1777363427.534711324,
1777363427.796020433,,0.0,0.0,48040
1777363428.616787935,
1777363428.906925573,,0.0,0.0,48040
1777363429.695167235,
1777363430.022273600,,0.0,0.0,48040
1777363430.801981921,
1777363431.178366534,,0.0,0.0,48040
1777363431.957844334,
1777363432.298458074,,0.0,0.0,48040
1777363433.078113083,
1777363433.410991279,,0.0,0.0,48040
1777363434.161234674,
1777363434.523538126,,0.0,0.0,48040
1777363435.239526314,
1777363435.640077035,,0.0,0.0,48040
1777363436.321191693,
1777363436.756976770,,0.0,0.0,48040
1777363437.410765818,
1777363437.898377866,,0.0,0.0,48040
1777363438.489766784,
1777363439.037679090,,0.0,0.0,48040
1777363439.572097305,
1777363440.178854706,,0.0,0.0,48040
1777363440.653083063,
1777363441.306685941,,0.0,0.0,48040
1777363441.756514201,
1777363442.424710770,,0.0,0.0,48040
1777363442.843218622,
1777363443.545599801,,0.0,0.0,48040
1777363443.952329061,
1777363444.664547876,,0.0,0.0,48040
1777363445.036186538,
1777363445.794402848,,0.0,0.0,48040
1777363446.116639248,
1777363446.945600898,,0.0,0.0,48040
1777363447.200063746,
1777363448.067208838,,0.0,0.0,48040
1777363448.330652763,
1777363449.177931586,,0.0,0.0,48040
1777363449.422442163,
1777363450.288229160,,0.0,0.0,48040
1777363450.511955400,
1777363451.415463401,,0.0,0.0,48040
1777363451.598872872,
1777363452.533076777,,0.0,0.0,48040
1777363452.725089746,
1777363453.652775247,,0.0,0.0,48040
1777363453.814035829,
1777363454.770437430,,0.0,0.0,48040
1777363454.900440902,
1777363455.886313167,,0.0,0.0,48040
1777363455.989189761,
1777363457.001819024,,0.0,0.0,48040
1777363457.075157409,
1777363458.126344357,,0.0,0.0,48040
1777363458.163912424,
1777363459.244073887,,0.0,0.0,48040
1777363459.251716317,
1777363460.363222197,,0.0,0.0,48040
1777363460.338308663,
1777363461.436427944,
1777363461.491606759,,0.0,0.0,48040
1777363462.530343995,
1777363462.610282233,,0.0,0.0,48040
1777363463.618803217,
1777363463.731296038,,0.0,0.0,48040
1777363464.708865252,
1777363464.852177129,,0.0,0.0,48040
1777363465.798177067,
1777363465.974235921,,0.0,0.0,48040
1777363466.883874244,
1777363467.112013148,,0.0,0.0,48040
1777363467.983852548,
1777363468.248579374,,0.0,0.0,48040
1777363469.075823077,
1777363469.458769354,,0.0,0.0,48040
1777363470.173224046,
1777363470.614192271,,0.0,0.0,48040
1777363471.315339256,
1777363471.740250177,,0.0,0.0,48040
1777363472.402482241,
1777363472.856367295,,0.0,0.0,48040
1777363473.489423245,
1777363473.971219315,,0.0,0.0,48040
1777363474.572207632,
1777363475.085576324,,0.0,0.0,48040
1777363475.665256482,
1777363476.196101716,,0.0,0.0,48040
1777363476.752764166,
1777363477.365723705,,0.0,0.0,48040
1777363477.845861120,
1777363478.525687740,,0.0,0.0,48040
1777363478.938109747,
1777363479.639759982,,0.0,0.0,48040
1777363480.033252729,
1777363480.770307374,,0.0,0.0,48040
1777363481.124847884,
1777363481.893507623,,0.0,0.0,48040
1777363482.209179562,
1777363483.020653319,,0.0,0.0,48040
1777363483.291871017,
1777363484.136890446,,0.0,0.0,48040
1777363484.385427832,
1777363485.246865595,,0.0,0.0,48040
1777363485.483937013,
1777363486.365310005,,0.0,0.0,48040
1777363486.572807704,
1777363487.489162934,,0.0,0.0,48040
1777363487.774835604,
1777363488.611550606,,0.0,0.0,48040
1777363488.858370661,
1777363489.733860046,,0.0,0.0,48040
1777363489.952131073,
1777363490.848110504,,0.0,0.0,48040
1777363491.047706704,
1777363491.961421535,,0.0,0.0,48040
1777363492.127705575,
1777363493.075971215,,0.0,0.0,48040
1777363493.213418769,
1777363494.193650469,,0.0,0.0,48040
1777363494.296299718,
1777363495.304391576,,0.0,0.0,48040
1777363495.383020544,
1777363496.419407609,,0.0,0.0,48040
1777363496.469275524,
1777363497.547148019,,0.0,0.0,48040
1777363497.551593324,
1777363498.663485208,,0.0,0.0,48040
1777363498.640775197,
1777363499.733510141,
1777363499.783275285,,0.0,0.0,48040
1777363500.827735641,
1777363500.935037553,,0.0,0.0,48040
1777363501.950489367,
1777363502.078745093,,0.0,0.0,48040
1777363503.060180554,
1777363503.186341872,,0.0,0.0,48040
1777363504.142255443,
1777363504.296143508,,0.0,0.0,48040
1777363505.227665173,
1777363505.412521950,,0.0,0.0,48040
1777363506.307230700,
1777363506.534400594,,0.0,0.0,48040
1777363507.392002792,
1777363507.649984643,,0.0,0.0,48040
1777363508.482286655,
1777363508.778415068,,0.0,0.0,48040
1777363509.572523426,
1777363509.901837554,,0.0,0.0,48040
1777363510.666556700,
1777363511.016015136,,0.0,0.0,48040
1777363511.753731048,
1777363512.151491692,,0.0,0.0,48040
1777363512.835166113,
1777363513.268722851,,0.0,0.0,48040
1777363513.922587565,
1777363514.385478121,,0.0,0.0,48040
1777363515.025284385,
1777363515.509411153,,0.0,0.0,48040
1777363516.137074719,
1777363516.628331588,,0.0,0.0,48040
1777363517.232115756,
1777363517.778569604,,0.0,0.0,48040
1777363518.313242499,
1777363518.978908657,,0.0,0.0,48040
1777363519.408009435,
1777363520.111483541,,0.0,0.0,48040
1777363520.495217403,
1777363521.318884200,,0.0,0.0,48040
1777363521.583027112,
1777363522.499781887,,0.0,0.0,48040
1777363522.683099787,
1777363523.707540838,,0.0,0.0,48040
1777363523.832900269,
1777363524.855339882,,0.0,0.0,48040
1777363524.960820994,
1777363525.979915214,,0.0,0.0,48040
1777363526.052468974,
1777363527.095902510,,0.0,0.0,48040
1777363527.144741896,
1777363528.209524579,,0.0,0.0,48040
1777363528.227110643,
1777363529.322054673,,0.0,0.0,48040
1777363529.325008906,
1777363530.480633878,,0.0,0.0,48040
1777363530.414626002,
1777363531.629705671,,0.0,0.0,48040
1777363531.585229944,
1777363532.694564118,
1777363532.763848664,,0.0,0.0,48040
1777363533.790715491,
1777363533.880281814,,0.0,0.0,48040
1777363534.878231692,
1777363535.011989945,,0.0,0.0,48040
1777363535.976821885,
1777363536.125041910,,0.0,0.0,48040
1777363537.067228051,
1777363537.234554793,,0.0,0.0,48040
1777363538.158815602,
1777363538.354722491,,0.0,0.0,48040
1777363539.243588098,
1777363539.474501531,,0.0,0.0,48040
1777363540.327108900,
1777363540.596132702,,0.0,0.0,48040
1777363541.409728087,
1777363541.706160719,,0.0,0.0,48040
1777363542.498933549,
1777363542.822380238,,0.0,0.0,48040
1777363543.586696235,
1777363543.933957126,,0.0,0.0,48040
1777363544.670419242,
1777363545.056391167,,0.0,0.0,48040
1777363545.762548476,
1777363546.175600803,,0.0,0.0,48040
1777363546.852576830,
1777363547.344314164,,0.0,0.0,48040
1777363547.948264381,
1777363548.484007839,,0.0,0.0,48040
1777363549.032846721,
1777363549.610086912,,0.0,0.0,48040
1777363550.126023700,
1777363550.730273893,,0.0,0.0,48040
1777363551.208074145,
1777363551.835282179,,0.0,0.0,48040
1777363552.292535146,
1777363552.941146797,,0.0,0.0,48040
1777363553.370562969,
1777363554.054120817,,0.0,0.0,48040
1777363554.447944741,
1777363555.162612088,,0.0,0.0,48040
1777363555.529804726,
1777363556.270859628,,0.0,0.0,48040
1777363556.614721122,
1777363557.380880336,,0.0,0.0,48040
1777363557.697150417,
1777363558.494355485,,0.0,0.0,48040
1777363558.780783699,
1777363559.599786847,,0.0,0.0,48040
1777363559.862561694,
1777363560.707593305,,0.0,0.0,48040
1777363560.942092871,
1777363561.821042402,,0.0,0.0,48040
1777363562.027286231,
1777363562.929943643,,0.0,0.0,48040
1777363563.115343543,
1777363564.040664780,,0.0,0.0,48040
1777363564.195476192,
1777363565.147971852,,0.0,0.0,48040
1777363565.278101490,
1777363566.268117150,,0.0,0.0,48040
1777363566.356685275,
1777363567.374904070,,0.0,0.0,48040
1777363567.443088798,
1777363568.482389438,,0.0,0.0,48040
1777363568.524657729,
1777363569.592035041,,0.0,0.0,48040
1777363569.602837419,
1777363570.700551834,,0.0,0.0,48040
1777363570.683072891,
1777363571.767325689,
1777363571.813739240,,0.0,0.0,48040
1777363572.852417756,
1777363572.926218405,,0.0,0.0,48040
1777363573.934891945,
1777363574.037853886,,0.0,0.0,48040
1777363575.021156263,
1777363575.143191687,,0.0,0.0,48040
1777363576.099350033,
1777363576.250800653,,0.0,0.0,48040
1777363577.182561599,
1777363577.371281593,,0.0,0.0,48040
1777363578.263093459,
1777363578.480390424,,0.0,0.0,48040
1777363579.346095114,
1777363579.591826654,,0.0,0.0,48040
1777363580.429886146,
1777363580.696247952,,0.0,0.0,48040
1777363581.510407181,
1777363581.804343993,,0.0,0.0,48040
1777363582.597453192,
1777363582.914258580,,0.0,0.0,48040
1777363583.674440916,
1777363584.022256998,,0.0,0.0,48040
1777363584.752049887,
1777363585.131108354,,0.0,0.0,48040
1777363585.844181203,
1777363586.244444128,,0.0,0.0,48040
1777363586.932207255,
1777363587.358535669,,0.0,0.0,48040
1777363588.023015018,
1777363588.474031239,,0.0,0.0,48040
1777363589.106867893,
1777363589.598989464,,0.0,0.0,48040
1777363590.187597303,
1777363590.719926255,,0.0,0.0,48040
1777363591.272506146,
1777363591.828753809,,0.0,0.0,48040
1777363592.356985448,
1777363592.935683104,,0.0,0.0,48040
1777363593.433570230,
1777363594.068772232,,0.0,0.0,48040
1777363594.514697890,
1777363595.190868026,,0.0,0.0,48040
1777363595.600767613,
1777363596.305115964,,0.0,0.0,48040
1777363596.706067274,
1777363597.418857095,,0.0,0.0,48040
1777363597.811430371,
1777363598.527318511,,0.0,0.0,48040
1777363598.891240990,
1777363599.633070811,,0.0,0.0,48040
1777363599.971034724,
1777363600.739104575,,0.0,0.0,48040
1777363601.062668019,
1777363601.914996746,,0.0,0.0,48040
1777363602.148511557,
1777363603.049425166,,0.0,0.0,48040
1777363603.241682631,
1777363604.160900283,,0.0,0.0,48040
1777363604.327631104,
1777363605.265385113,,0.0,0.0,48040
1777363605.410539881,
1777363606.377157251,,0.0,0.0,48040
1777363606.504506215,
1777363607.488713896,,0.0,0.0,48040
1777363607.592822205,
1777363608.602920875,,0.0,0.0,48040
1777363608.683491369,
1777363609.741049966,,0.0,0.0,48040
1777363609.802773066,
1777363610.867388962,,0.0,0.0,48040
1777363610.888975392,
1777363611.999251230,,0.0,0.0,48040
1777363611.995397678,
1777363613.124233595,,0.0,0.0,48040
1777363613.094985910,
1777363614.177533959,
1777363614.235275778,,0.0,0.0,48040
1777363615.261026259,
1777363615.350590247,,0.0,0.0,48040
1777363616.347369362,
1777363616.462359640,,0.0,0.0,48040
1777363617.432198309,
1777363617.622612929,,0.0,0.0,48040
1777363618.573120160,
1777363618.761437055,,0.0,0.0,48040
1777363619.662479823,
1777363619.907867220,,0.0,0.0,48040
1777363620.770710945,
1777363621.026364735,,0.0,0.0,48040
1777363621.859660917,
1777363622.133032485,,0.0,0.0,48040
1777363623.002505639,
1777363623.246446961,,0.0,0.0,48040
1777363624.089850774,
1777363624.361235808,,0.0,0.0,48040
1777363625.173635131,
1777363625.477924600,,0.0,0.0,48040
1777363626.255353122,
1777363626.592627804,,0.0,0.0,48040
1777363627.348345793,
1777363627.721983947,,0.0,0.0,48040
1777363628.431293116,
1777363628.783371771,,0.0,0.0,48040
1777363628.844491855,,0.0,0.0,48040
1777363629.520546870,
1777363629.909234199,,0.0,0.0,48040
1777363629.965174568,,0.0,0.0,48040
1777363630.613031531,
1777363631.041439543,,0.0,0.0,48040
1777363631.106368836,,0.0,0.0,48040
1777363631.706990686,
1777363632.171726977,,0.0,0.0,48040
1777363632.241307885,,0.0,0.0,48040
1777363632.797717847,
1777363633.287413656,,0.0,0.0,48040
1777363633.354710118,,0.0,0.0,48040
1777363633.897095599,
1777363634.418945331,,0.0,0.0,48040
1777363634.487521674,,0.0,0.0,48040
1777363634.988231707,
1777363635.545623289,,0.0,0.0,48040
1777363635.623875425,,0.0,0.0,48040
1777363636.087921122,
1777363636.668083105,,0.0,0.0,48040
1777363636.765610857,,0.0,0.0,48040
1777363637.165393231,
1777363637.797469105,,0.0,0.0,48040
1777363637.893855559,,0.0,0.0,48040
1777363638.250033246,
1777363638.914635565,,0.0,0.0,48040
1777363639.007199753,,0.0,0.0,48040
1777363639.341175130,
1777363640.030697160,,0.0,0.0,48040
1777363640.121751406,,0.0,0.0,48040
1777363640.427879410,
1777363641.145335613,,0.0,0.0,48040
1777363641.249821292,,0.0,0.0,48040
1777363641.514961344,
1777363641.986718101,
1777363642.266160810,,0.0,0.0,48040
1777363642.369739802,,0.0,0.0,48040
1777363642.599694570,
1777363643.075088761,
1777363643.388058129,,0.0,0.0,48040
1777363643.483764292,,0.0,0.0,48040
1777363643.685191257,
1777363644.156930653,
1777363644.499857204,,0.0,0.0,48040
1777363644.602659519,,0.0,0.0,48040
1777363644.772626452,
1777363645.239172153,
1777363645.656103551,,0.0,0.0,48040
1777363645.728389105,,0.0,0.0,48040
1777363645.872146034,
1777363646.322013003,
1777363646.779668811,,0.0,0.0,48040
1777363646.845020089,,0.0,0.0,48040
1777363646.960432758,
1777363647.406804909,
1777363647.893085995,,0.0,0.0,48040
1777363647.959628055,,0.0,0.0,48040
1777363648.053622783,
1777363648.492752728,
1777363649.047216616,,0.0,0.0,48040
1777363649.090663542,,0.0,0.0,48040
1777363649.134259790,
1777363649.581361096,
1777363650.166750109,,0.0,0.0,48040
1777363650.203306490,,0.0,0.0,48040
1777363650.212532412,
1777363650.671488847,
1777363651.291247944,,0.0,0.0,48040
1777363651.324747659,,0.0,0.0,48040
1777363651.302528149,
1777363651.756640883,
1777363652.424198807,,0.0,0.0,48040
1777363652.464014878,,0.0,0.0,48040
1777363652.408244433,
1777363652.848932233,
1777363653.568293314,,0.0,0.0,48040
1777363653.520471586,
1777363653.613864970,,0.0,0.0,48040
1777363653.968073331,
1777363654.638579808,
1777363654.712837853,,0.0,0.0,48040
1777363654.768100654,,0.0,0.0,48040
1777363655.064980907,
1777363655.736089533,
1777363655.844425003,,0.0,0.0,48040
1777363655.906070709,,0.0,0.0,48040
1777363656.146572578,
1777363656.829839096,
1777363656.968052640,,0.0,0.0,48040
1777363657.025679101,,0.0,0.0,48040
1777363657.225853621,
1777363657.913558380,
1777363658.086671215,,0.0,0.0,48040
1777363658.139052178,,0.0,0.0,48040
1777363658.314432953,
1777363658.995842673,
1777363659.198469661,,0.0,0.0,48040
1777363659.247004963,,0.0,0.0,48040
1777363659.397795037,
1777363660.074775819,
1777363660.320382635,,0.0,0.0,48040
1777363660.394707699,,0.0,0.0,48040
1777363660.483470741,
1777363661.161404272,
1777363661.448112040,,0.0,0.0,48040
1777363661.531454509,,0.0,0.0,48040
1777363661.589230415,
1777363662.239699827,
1777363662.564937756,,0.0,0.0,48040
1777363662.657488491,,0.0,0.0,48040
1777363662.682408064,
1777363663.328291884,
1777363663.684485290,,0.0,0.0,48040
1777363663.782914687,,0.0,0.0,48040
1777363663.781477247,
1777363664.418109875,
1777363664.797592136,,0.0,0.0,48040
1777363664.907176540,,0.0,0.0,48040
1777363664.876988165,
1777363665.503161069,
1777363665.924023422,,0.0,0.0,48040
1777363665.968480728,
1777363666.031855936,,0.0,0.0,48040
1777363666.605624792,
1777363667.036839099,,0.0,0.0,48040
1777363667.059373999,
1777363667.151303522,,0.0,0.0,48040
1777363667.688183451,
1777363668.146421712,,0.0,0.0,48040
1777363668.149515676,
1777363668.256804316,,0.0,0.0,48040
1777363668.772574591,
1777363669.259988009,,0.0,0.0,48040
1777363669.230678823,
1777363669.388559158,,0.0,0.0,48040
1777363669.863704112,
1777363670.324621223,
1777363670.407704746,,0.0,0.0,48040
1777363670.507755530,,0.0,0.0,48040
1777363670.949753930,
1777363671.427568338,
1777363671.533062986,,0.0,0.0,48040
1777363671.644186924,,0.0,0.0,48040
1777363672.034042616,
1777363672.513796745,
1777363672.653495902,,0.0,0.0,48040
1777363672.775818320,,0.0,0.0,48040
1777363673.116989566,
1777363673.600644700,
1777363673.766881425,,0.0,0.0,48040
1777363673.925833538,,0.0,0.0,48040
1777363674.203820880,
1777363674.696651068,
1777363674.903606288,,0.0,0.0,48040
1777363675.051484277,,0.0,0.0,48040
1777363675.293947670,
1777363675.775977376,
1777363676.067085980,,0.0,0.0,48040
1777363676.211883602,,0.0,0.0,48040
1777363676.383644763,
1777363676.865402098,
1777363677.206957969,,0.0,0.0,48040
1777363677.381339130,,0.0,0.0,48040
1777363677.500440781,
1777363677.973309540,
1777363678.332138805,,0.0,0.0,48040
1777363678.523000746,,0.0,0.0,48040
1777363678.721209205,
1777363679.067590727,
1777363679.478351563,,0.0,0.0,48040
1777363679.660586306,,0.0,0.0,48040
1777363679.807330845,
1777363680.164771143,
1777363680.618107906,,0.0,0.0,48040
1777363680.821804925,,0.0,0.0,48040
1777363680.918469278,
1777363681.266301049,
1777363681.809512230,,0.0,0.0,48040
1777363681.977260375,,0.0,0.0,48040
1777363682.016336908,
1777363682.360536074,
1777363682.987898227,,0.0,0.0,48040
1777363683.116649912,,0.0,0.0,48040
1777363683.121994628,
1777363683.469430534,
1777363684.144504075,,0.0,0.0,48040
1777363684.261037952,,0.0,0.0,48040
1777363684.222814485,
1777363684.599884616,
1777363685.286597737,,0.0,0.0,48040
1777363685.408666289,,0.0,0.0,48040
1777363685.347478872,
1777363685.735468597,
1777363686.407189976,,0.0,0.0,48040
1777363686.461542462,
1777363686.553155734,,0.0,0.0,48040
1777363686.845737703,
1777363687.533538413,,0.0,0.0,48040
1777363687.565693755,
1777363687.684278610,,0.0,0.0,48040
1777363687.939893528,
1777363688.663795825,,0.0,0.0,48040
1777363688.662314498,
1777363688.806685800,,0.0,0.0,48040
1777363689.028113189,
1777363689.799597726,,0.0,0.0,48040
1777363689.752777652,
1777363689.951961587,,0.0,0.0,48040
1777363690.117813400,
1777363690.972937832,,0.0,0.0,48040
1777363690.861800496,
1777363691.190259591,,0.0,0.0,48040
1777363691.226679843,
1777363692.059458524,
1777363692.132276459,,0.0,0.0,48040
1777363692.318802193,,0.0,0.0,48040
1777363692.345727709,
1777363693.161792726,
1777363693.248854596,,0.0,0.0,48040
1777363693.443914750,,0.0,0.0,48040
1777363693.461622523,
1777363694.250043707,
1777363694.372177385,,0.0,0.0,48040
1777363694.558464950,,0.0,0.0,48040
1777363694.552474989,
1777363695.337179297,
1777363695.490974515,,0.0,0.0,48040
1777363695.677221414,,0.0,0.0,48040
1777363695.655174603,
1777363696.427060546,
1777363696.600357392,,0.0,0.0,48040
1777363696.748790336,
1777363696.804849005,,0.0,0.0,48040
1777363697.517783881,
1777363697.714154329,,0.0,0.0,48040
1777363697.835058189,
1777363697.939311321,,0.0,0.0,48040
1777363698.601140270,
1777363698.825271598,,0.0,0.0,48040
1777363698.938010684,
1777363699.068274562,,0.0,0.0,48040
1777363699.689561796,
1777363699.948184610,,0.0,0.0,48040
1777363700.027719344,
1777363700.171037731,,0.0,0.0,48040
1777363700.823280570,
1777363701.066085962,,0.0,0.0,48040
1777363701.110216931,
1777363701.280882586,,0.0,0.0,48040
1777363701.908652754,
1777363702.183959212,,0.0,0.0,48040
1777363702.187270155,
1777363702.406754593,,0.0,0.0,48040
1777363702.995984679,
1777363703.303070914,,0.0,0.0,48040
1777363703.278059944,
1777363703.538808760,,0.0,0.0,48040
1777363704.097858825,
1777363704.366610109,
1777363704.442240010,,0.0,0.0,48040
1777363704.651968429,,0.0,0.0,48040
1777363705.175301243,
1777363705.474802738,
1777363705.573228806,,0.0,0.0,48040
1777363705.825179069,,0.0,0.0,48040
1777363706.259457786,
1777363706.561185833,
1777363706.721413563,,0.0,0.0,48040
1777363706.948333097,,0.0,0.0,48040
1777363707.340079228,
1777363707.650527697,
1777363707.840319115,,0.0,0.0,48040
1777363708.073245365,,0.0,0.0,48040
1777363708.422009753,
1777363708.734969421,
1777363708.996136255,,0.0,0.0,48040
1777363709.201413236,,0.0,0.0,48040
1777363709.504499395,
1777363709.837377778,
1777363710.122427227,,0.0,0.0,48040
1777363710.329000307,,0.0,0.0,48040
1777363710.585344464,
1777363710.921046279,
1777363711.231296618,,0.0,0.0,48040
1777363711.449232195,,0.0,0.0,48040
1777363711.669925291,
1777363711.999421518,
1777363712.339471472,,0.0,0.0,48040
1777363712.556989014,,0.0,0.0,48040
1777363712.759954772,
1777363713.092787534,
1777363713.453490196,,0.0,0.0,48040
1777363713.675303613,,0.0,0.0,48040
1777363713.841003409,
1777363714.174827366,
1777363714.568641599,,0.0,0.0,48040
1777363714.784561514,,0.0,0.0,48040
1777363714.921208030,
1777363715.255999384,
1777363715.679069319,,0.0,0.0,48040
1777363715.898161925,,0.0,0.0,48040
1777363716.002605860,
1777363716.337496913,
1777363716.794783439,,0.0,0.0,48040
1777363717.012066590,,0.0,0.0,48040
1777363717.090599549,
1777363717.425534848,
1777363717.943481486,,0.0,0.0,48040
1777363718.153421891,,0.0,0.0,48040
1777363718.177994615,
1777363718.508268619,
1777363719.086341653,,0.0,0.0,48040
1777363719.300103236,,0.0,0.0,48040
1777363719.287330149,
1777363719.587373849,
1777363720.199686937,,0.0,0.0,48040
1777363720.378235906,
1777363720.423386456,,0.0,0.0,48040
1777363720.671901489,
1777363721.310394375,,0.0,0.0,48040
1777363721.464656928,
1777363721.551726726,,0.0,0.0,48040
1777363721.750472569,
1777363722.423752411,,0.0,0.0,48040
1777363722.559987388,
1777363722.663883639,,0.0,0.0,48040
1777363722.839571799,
1777363723.533895577,,0.0,0.0,48040
1777363723.650116426,
1777363723.780187109,,0.0,0.0,48040
1777363723.933612286,
1777363724.644048463,,0.0,0.0,48040
1777363724.735042571,
1777363724.895778192,,0.0,0.0,48040
1777363725.023103337,
1777363725.755912622,,0.0,0.0,48040
1777363725.825996299,
1777363726.017632103,,0.0,0.0,48040
1777363726.105402005,
1777363726.872157330,,0.0,0.0,48040
1777363726.908535074,
1777363727.127497241,,0.0,0.0,48040
1777363727.188728447,
1777363727.987842301,,0.0,0.0,48040
1777363727.991202868,
1777363728.235464332,,0.0,0.0,48040
1777363728.283048963,
1777363729.108101206,,0.0,0.0,48040
1777363729.075843488,
1777363729.342307862,,0.0,0.0,48040
1777363729.367509405,
1777363730.168312643,
1777363730.222455518,,0.0,0.0,48040
1777363730.459831726,,0.0,0.0,48040
1777363730.458792954,
1777363731.252883662,
1777363731.346437072,,0.0,0.0,48040
1777363731.579444716,,0.0,0.0,48040
1777363731.547555723,
1777363732.360795682,
1777363732.488493557,,0.0,0.0,48040
1777363732.629497370,
1777363732.698266979,,0.0,0.0,48040
1777363733.464730115,
1777363733.594534250,,0.0,0.0,48040
1777363733.717554761,
1777363733.817989535,,0.0,0.0,48040
1777363734.543538653,
1777363734.751063667,,0.0,0.0,48040
1777363734.808712067,
1777363734.967394352,,0.0,0.0,48040
1777363735.703925680,
1777363735.895212713,,0.0,0.0,48040
1777363735.933493321,
1777363736.102371359,,0.0,0.0,48040
1777363736.786887451,
1777363737.016173148,,0.0,0.0,48040
1777363737.026313484,
1777363737.221452614,,0.0,0.0,48040
1777363737.871736064,
1777363738.153769285,,0.0,0.0,48040
1777363738.124357755,
1777363738.363918199,,0.0,0.0,48040
1777363738.975726086,
1777363739.276012182,,0.0,0.0,48040
1777363739.242140813,
1777363739.491746913,,0.0,0.0,48040
